req_id,system,class,text,V1_raw,V2_raw,V3_raw,V4_raw,V1,V2,V3,V4,V_final,w_V1,w_V2,w_V3,w_V4
ecommerce_us_010,ecommerce,us,The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.,0.0,0.021428571428570665,0.49999999999975,0.05290842056274414,0.0,0.5,0.5,0.5,0.18749999999976566,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_011,ecommerce,us,The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.,0.0,0.0,0.249999999999875,0.03722381591796875,0.0,0.5,0.25,0.5,0.1562499999998047,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_012,ecommerce,us,The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.,0.0,0.02857142857142721,0.49999999999975,0.05742037296295166,0.0,0.5,0.5,0.5,0.18749999999976566,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_013,ecommerce,us,The product shall allow the user to select a chosen language from one of the target market countries.,0.0,0.0,0.9999999999989999,0.06446242332458496,0.0,0.5,0.9999999999995,0.5,0.24999999999962505,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_014,ecommerce,us,The product shall allow for customization of start page and views preferences.,0.0,0.0,0.9999999999989999,0.06836330890655518,0.0,0.5,0.9999999999995,0.5,0.24999999999962505,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_015,ecommerce,us,An employee will be able to successfully use the product within a few minutes.  After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.,0.0,0.0083333333333331,0.249999999999875,0.03805069997906685,0.0,0.5,0.25,0.5,0.1562499999998047,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_017,ecommerce,us,The product shall allow for intuitive searching of available conference rooms.,0.0,0.0,0.9999999999989999,0.07217615842819214,0.0,0.5,0.9999999999995,0.5,0.24999999999962505,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_018,ecommerce,us,The product shall conform to the Americans with Disabilities Act.,0.0,0.0,0.9999999999989999,0.07712459564208984,0.0,0.5,0.9999999999995,0.5,0.24999999999962505,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_019,ecommerce,us,The product shall be translated into foreign languages other than the target market countries languages in future releases.  For each emerging target market  it shall take no more than 5 days to configure the product for that market�s language.,0.0,0.004999999999999875,0.49999999999975,0.06419777870178223,0.0,0.5,0.5,0.5,0.18749999999976566,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_020,ecommerce,us,The product shall be able to display calendar dates and times according to the users locale.  90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.,0.0,0.0,0.49999999999975,0.06496220827102661,0.0,0.5,0.5,0.5,0.18749999999976566,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_021,ecommerce,us,The product should be able to be used by 90% of novice users on the Internet.,0.0624999999999961,0.0,0.0,0.05528837442398071,1.0,0.5,0.0,0.5,0.7499999999990625,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_022,ecommerce,us,The product shall retain the customers buying preferences and information.,0.0,0.0,0.9999999999989999,0.07027935981750488,0.0,0.5,0.9999999999995,0.5,0.24999999999962505,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_023,ecommerce,us,The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.  Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.,0.014705882352940743,0.0,0.249999999999875,0.06576728820800781,0.23529411764706656,0.5,0.25,0.5,0.30330882352903754,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_024,ecommerce,us,The product shall use symbols and words that are naturally understandable by users familiar with websites,0.0,0.0,0.9999999999989999,0.06962186098098755,0.0,0.5,0.9999999999995,0.5,0.24999999999962505,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_025,ecommerce,us,The product shall be intuitive and self-explanatory.  Nine out ten users shall be able to successfully complete a game with no training.,0.0,0.0,0.9999999999995,0.056345343589782715,0.0,0.5,1.0,0.5,0.24999999999968756,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_026,ecommerce,us,The product shall be available to players who understand English  Spanish and French.  The product shall allow the user to select the language upon accessing the product.,0.0,0.0,0.9999999999995,0.0654192566871643,0.0,0.5,1.0,0.5,0.24999999999968756,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_027,ecommerce,us,The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.,0.0,0.027272727272726036,0.9999999999995,0.060261666774749756,0.0,0.5,1.0,0.5,0.24999999999968756,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_028,ecommerce,us,The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators),0.0,0.0,0.9999999999995,0.07703900337219238,0.0,0.5,1.0,0.5,0.24999999999968756,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
ecommerce_us_029,ecommerce,us,The users should be able to easily use the system to successfully complete their budgets  within the stipulated time for completion. With a week of training prior to product implementation  98% of the users shall complete their budgets within the stipulated time.,0.023809523809523243,0.0,0.49999999999975,0.054431140422821045,0.38095238095239564,0.5,0.5,0.5,0.4255952380947154,0.6249999999992188,0.12499999999984378,0.12499999999984378,0.12499999999984378
