req_id,system,class,source,text,numbers_count,units_count,explicit_quantifiers,modal_score,strong_modal,weak_modal,actor_score,actor_specific,vague_lex_hits,comparative_unanchored,open_quantifier,num_present,unit_present,kpi_near,std_present,cue_score,L,sim_spec_sys,sim_vague_sys,M_raw_sys,M_sys,w_L_sys,w_M_sys,bank_Q_sys,bank_shrink_a_sys,VB_size_sys,SB_size_sys,S_final_sys
ecommerce_pe_010,ecommerce,pe,unchanged,The product shall provide Asynchronous Messaging.The product shall provide asynchronous messaging to enable parallel processing and reduce the overhead in communications,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.0,0.4,0.8729049563407898,0.8772358894348145,0.49783453345298767,0.4999521953523976,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4199904390704796
ecommerce_pe_011,ecommerce,pe,unchanged,The product shall provide Multi-threading and Load Balancing.The product shall provide multi-threading technology as well as load balancing to overcome data load spikes and traffic.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.0,0.4,0.879441499710083,0.8827844858169556,0.4983285069465637,0.4999631002674691,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4199926200534939
ecommerce_pe_013,ecommerce,pe,merge_accept,The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.,1,0,1,1.0,1,0,0.0,0,0,False,False,1,0,0,0,3.0,0.6,0.9066186547279358,0.8729591369628906,0.5168297290802002,0.5003715316078342,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5800743063215669
ecommerce_pe_014,ecommerce,pe,unchanged,The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.,1,0,1,1.0,1,0,0.0,0,0,False,False,1,0,0,0,3.0,0.6,0.9061188697814941,0.876615583896637,0.514751672744751,0.5003256566203166,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5800651313240633
ecommerce_pe_015,ecommerce,pe,unchanged,The product interface should be fast. The response time of the product interface should not exceed 2 seconds 90% of the time. For 10% of the time  the response time should not be more than 10 seconds.not be more than 10 seconds.,5,2,0,0.5,0,1,0.0,0,0,False,False,1,1,1,0,7.5,1.0,0.910680890083313,0.8613301515579224,0.5246753692626953,0.5005447312652738,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9001089462530548
ecommerce_po_001,ecommerce,po,unchanged,The product is expected to run on Windows CE and Palm operating systems.,0,0,1,0.0,0,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8461858034133911,0.8627012968063354,0.49174225330352783,0.49981770271567605,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.25996354054313525
ecommerce_sc_001,ecommerce,sc,unchanged,The product shall be able to support multiple remote users,0,0,1,1.0,1,0,0.0,0,0,False,True,0,0,0,0,2.0,0.4,0.8655705451965332,0.9067949056625366,0.4793878197669983,0.49954496733569254,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.41990899346713856
ecommerce_sc_002,ecommerce,sc,unchanged,The product shall be able support 1000 simultaneous users.,1,0,0,1.0,1,0,0.0,0,0,False,False,1,0,0,0,2.0,0.4,0.8864449858665466,0.8918805122375488,0.4972822368144989,0.49994000290074725,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4199880005801495
ecommerce_sc_003,ecommerce,sc,unchanged,The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.,2,0,2,1.0,1,0,0.0,0,0,False,False,1,0,0,0,5.0,1.0,0.9014253616333008,0.8890058994293213,0.5062097311019897,0.5001370854735419,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000274170947085
ecommerce_sc_004,ecommerce,sc,unchanged,The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.,2,0,3,1.0,1,0,0.0,0,0,False,False,1,0,0,0,6.0,1.0,0.9149525165557861,0.8930133581161499,0.5109695792198181,0.5002421634588045,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000484326917609
ecommerce_sc_005,ecommerce,sc,unchanged,The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.,3,1,2,1.0,1,0,0.0,0,0,False,False,1,1,1,0,7.0,1.0,0.9089857339859009,0.8822240829467773,0.5133808255195618,0.5002953939184488,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000590787836898
ecommerce_sc_006,ecommerce,sc,unchanged,The product shall be capable of handling up to 1 000 concurrent requests.  This number will increase to 2 000 by Release 2.  The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.,5,0,4,1.0,1,0,0.0,0,0,False,False,1,0,0,0,10.0,1.0,0.9078936576843262,0.8620896339416504,0.5229020118713379,0.5005055827846455,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9001011165569291
ecommerce_sc_007,ecommerce,sc,unchanged,The product shall be able to process 10 000 transactions per hour within two years of its launch.  This number will increase to 20 000 by Release 2.,5,2,3,1.0,1,0,0.0,0,0,False,False,1,1,1,0,11.0,1.0,0.919904887676239,0.8653297424316406,0.5272876024246216,0.501204797386155,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.900240959477231
ecommerce_sc_008,ecommerce,sc,unchanged,The product shall be expected to operate for at least 5 years for each customer installation.,1,1,3,1.0,1,0,1.0,1,0,False,False,1,1,1,0,7.0,1.0,0.9075609445571899,0.8699214458465576,0.5188197493553162,0.5004154631190851,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.900083092623817
ecommerce_sc_009,ecommerce,sc,unchanged,The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.,1,0,1,1.0,1,0,0.0,0,0,False,False,1,0,0,0,3.0,0.6,0.8790897727012634,0.8682667016983032,0.5054115056991577,0.5001194639202824,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5800238927840564
ecommerce_sc_010,ecommerce,sc,unchanged,The product shall be able to process all transactions.The product shall process minimum of 1 million transactions per year.,1,0,2,1.0,1,0,0.0,0,0,False,False,1,0,0,0,4.0,0.8,0.9148958921432495,0.8725847005844116,0.521155595779419,0.5004670290577562,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.7400934058115514
ecommerce_se_002,ecommerce,se,unchanged,The product shall prevent its data from incorrect data being introduced.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.0,0.4,0.8772454857826233,0.8802964687347412,0.49847450852394104,0.4999663233853536,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.41999326467707077
ecommerce_se_003,ecommerce,se,unchanged,The product shall free of computer viruses.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.868041455745697,0.8797013759613037,0.49417003989219666,0.499871298317273,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.25997425966345467
ecommerce_se_004,ecommerce,se,merge_accept,The product shall ensure that only company employees or external users with company-approved user IDs may have product access.  100% of all logons shall be by either company employees or external users with company-approved user IDs.,1,0,0,1.0,1,0,0.0,0,0,False,False,1,0,0,0,2.0,0.4,0.8983334302902222,0.8774025440216064,0.5104654431343079,0.500231034195254,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.42004620683905086
ecommerce_se_005,ecommerce,se,unchanged,The product shall ensure that the databases data corresponds to the data entered by the user.  Each conference room reservation in the system will contain the same information as was entered by the user.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.0,0.4,0.878553032875061,0.8947588205337524,0.4918971061706543,0.4998211212338487,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4199642242467698
ecommerce_se_006,ecommerce,se,unchanged,The product shall prevent the input of malicious data.  The product and/or adjacent hardware/software systems data shall remain 100% uncorrupted each time malicious data is input into the product.,1,0,1,1.0,1,0,0.0,0,0,False,False,1,0,0,0,3.0,0.6,0.885790228843689,0.8662059903144836,0.5097920894622803,0.5002161692992585,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5800432338598517
ecommerce_se_007,ecommerce,se,unchanged,The product shall have the ability to receive automatic software updates as new threats emerge.  100% of customers will be able to receive automatic software updates transmitted to the installed product.,1,0,6,1.0,1,0,1.0,1,0,False,False,1,0,0,0,9.25,1.0,0.8922646045684814,0.8712702989578247,0.5104971528053284,0.5002317342151416,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000463468430284
ecommerce_se_008,ecommerce,se,unchanged,Only registered customers can purchase streaming movies.,0,0,1,0.5,0,1,1.0,1,0,False,False,0,0,0,0,2.5,0.5,0.8211569786071777,0.8174411654472351,0.5018578767776489,0.5000410143231105,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5000082028646221
ecommerce_se_009,ecommerce,se,unchanged,A customer can only stream a movie if they purchased it  and are within the 2 day viewing period.,1,1,2,0.5,0,1,1.0,1,0,False,False,1,1,1,0,5.5,1.0,0.8553208708763123,0.8269693851470947,0.5141757726669312,0.5003129431012311,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000625886202462
ecommerce_se_010,ecommerce,se,unchanged,Only authorized personnel can access customer records in the database.,0,0,1,0.5,0,1,1.0,1,0,False,False,0,0,0,0,2.5,0.5,0.8358784317970276,0.8200757503509521,0.5079013109207153,0.5001744286397234,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5000348857279447
ecommerce_se_011,ecommerce,se,unchanged,All customer information will be stored on a secure database  accessible only to authorized personnel.,0,0,3,0.75,0,0,1.0,1,0,False,False,0,0,0,0,4.75,0.95,0.8440021276473999,0.8337773680686951,0.5051124095916748,0.5001128611011176,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.8600225722202235
ecommerce_se_012,ecommerce,se,unchanged,The product shall provide players no access to information that might reveal the identity of another player,0,0,1,1.0,1,0,1.0,1,0,False,False,0,0,0,0,3.0,0.6,0.8229760527610779,0.831913411617279,0.4955313205718994,0.4999013498289303,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5799802699657861
ecommerce_se_015,ecommerce,se,merge_accept,The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.,0,0,1,1.0,1,0,1.0,1,0,False,False,0,0,0,0,3.75,0.75,0.8811707496643066,0.8748002052307129,0.5031852722167969,0.5000703177872,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.7000140635574401
ecommerce_se_017,ecommerce,se,merge_accept,The product shall information Security. The product shall enable privacy by encryption WS-Security and Integrity Checking.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.873009443283081,0.8746890425682068,0.49916020035743713,0.4999814606575083,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599962921315017
ecommerce_se_018,ecommerce,se,unchanged,Each team owner will need to use a username and password in order to be authenticated to reach the team owners page,0,0,3,0.75,0,0,0.0,0,0,False,False,0,0,0,0,3.75,0.75,0.8161042928695679,0.8071001768112183,0.5045020580291748,0.5000993870341092,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.7000198774068219
ecommerce_us_001,ecommerce,us,unchanged,The product shall be intuitive and self-explanatory.  :  90% of new users shall be able to start the display of Events or Activities within 90 minutes of using the product.,2,1,3,1.0,1,0,0.0,0,0,False,False,1,1,1,0,7.25,1.0,0.9363915324211121,0.9032590985298157,0.5165662169456482,0.5003657143373026,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000731428674605
ecommerce_us_002,ecommerce,us,unchanged,The product shall be easy for a realtor to learn.,0,0,2,1.0,1,0,1.0,1,1,False,False,0,0,0,0,3.0,0.6,0.8480373620986938,0.8622198104858398,0.492908775806427,0.4998434547630805,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.579968690952616
ecommerce_us_003,ecommerce,us,unchanged,The product shall be installed by an untrained realtor   without recourse to separately-printed instructions.,0,0,2,1.0,1,0,1.0,1,0,False,False,0,0,0,0,4.0,0.8,0.8417781591415405,0.8415226340293884,0.5001277923583984,0.5000028211327798,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.7400005642265561
ecommerce_us_004,ecommerce,us,unchanged,90% of untrained realtors shall be able to install the product on their device without printed instructions,1,0,2,1.0,1,0,1.0,1,0,False,False,1,0,0,0,5.0,1.0,0.863648533821106,0.8483838438987732,0.5076323747634888,0.5001684916289477,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000336983257896
ecommerce_us_005,ecommerce,us,unchanged,The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.,1,0,4,1.0,1,0,1.0,1,2,False,False,1,0,0,0,5.0,1.0,0.8777356147766113,0.8571675419807434,0.5102840662002563,0.5002270301341303,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000454060268261
ecommerce_us_006,ecommerce,us,unchanged,The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.,2,1,3,1.0,1,0,1.0,1,0,False,False,1,1,1,0,8.0,1.0,0.9055445194244385,0.8520676493644714,0.5267384052276611,0.5011805493288474,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9002361098657695
ecommerce_us_007,ecommerce,us,unchanged,Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.,1,0,0,1.0,1,0,0.0,0,0,False,False,1,0,0,0,2.0,0.4,0.89630526304245,0.8676099181175232,0.5143476724624634,0.5003167379458847,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.420063347589177
ecommerce_us_008,ecommerce,us,unchanged,The product shall be easy to learn by Adjusters and Collision Estimators.  The product shall be learned with two days onsite training,0,1,2,1.0,1,0,1.0,1,1,False,False,0,1,0,0,4.0,0.8,0.880450963973999,0.8571977615356445,0.5116266012191772,0.5002566678182414,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.7400513335636484
ecommerce_us_009,ecommerce,us,unchanged,The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.,1,0,1,1.0,1,0,0.0,0,1,False,False,1,0,0,0,2.0,0.4,0.8873428106307983,0.8772468566894531,0.5050479769706726,0.5001114386922859,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.42002228773845723
ecommerce_us_010,ecommerce,us,unchanged,The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.,2,1,1,1.0,1,0,0.0,0,1,False,False,1,1,1,0,4.0,0.8,0.903002142906189,0.8601895570755005,0.5214062929153442,0.5004725634255138,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.7400945126851028
ecommerce_us_011,ecommerce,us,unchanged,The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.,2,1,3,1.0,1,0,0.0,0,0,False,False,1,1,1,0,7.25,1.0,0.9170762300491333,0.8918710947036743,0.5126025676727295,0.5002782131671862,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000556426334373
ecommerce_us_012,ecommerce,us,unchanged,The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.,1,0,0,1.0,1,0,0.0,0,0,False,False,1,0,0,0,2.0,0.4,0.8809916377067566,0.8666114807128906,0.5071901082992554,0.5001587281936741,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4200317456387349
ecommerce_us_013,ecommerce,us,unchanged,The product shall allow the user to select a chosen language from one of the target market countries.,0,0,2,1.0,1,0,0.0,0,0,False,False,0,0,0,0,3.5,0.7,0.8589527606964111,0.8901320099830627,0.4844103753566742,0.49965584482782427,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.6599311689655648
ecommerce_us_014,ecommerce,us,unchanged,The product shall allow for customization of start page and views preferences.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.25,0.45,0.8731488585472107,0.8876472115516663,0.4927508234977722,0.4998399678219113,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.45996799356438234
ecommerce_us_015,ecommerce,us,unchanged,An employee will be able to successfully use the product within a few minutes.  After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.,1,1,4,1.0,1,0,0.0,0,0,False,False,1,1,1,0,7.25,1.0,0.9276576042175293,0.8952692747116089,0.5161941647529602,0.5003575009460657,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000715001892132
ecommerce_us_017,ecommerce,us,unchanged,The product shall allow for intuitive searching of available conference rooms.,0,0,0,1.0,1,0,0.0,0,1,False,False,0,0,0,0,0.0,0.0,0.8495348691940308,0.9106775522232056,0.4694286584854126,0.49865021954751165,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.09973004390950234
ecommerce_us_018,ecommerce,us,unchanged,The product shall conform to the Americans with Disabilities Act.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.0,0.4,0.8673231601715088,0.8784617185592651,0.4944307208061218,0.499877053086029,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4199754106172059
ecommerce_us_019,ecommerce,us,unchanged,The product shall be translated into foreign languages other than the target market countries languages in future releases.  For each emerging target market  it shall take no more than 5 days to configure the product for that market�s language.,1,2,3,1.0,1,0,0.0,0,0,False,False,1,1,1,0,7.0,1.0,0.91064453125,0.8713895082473755,0.5196275115013123,0.5004332952046415,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000866590409283
ecommerce_us_020,ecommerce,us,unchanged,The product shall be able to display calendar dates and times according to the users locale.  90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.,1,0,3,1.0,1,0,0.0,0,0,False,False,1,0,0,0,5.25,1.0,0.8919923305511475,0.8747219443321228,0.5086351633071899,0.5001906290999779,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000381258199956
ecommerce_us_021,ecommerce,us,unchanged,The product should be able to be used by 90% of novice users on the Internet.,1,0,1,0.5,0,1,0.0,0,0,False,False,1,0,0,0,2.5,0.5,0.8786236047744751,0.8783366680145264,0.5001434683799744,0.5000031671952431,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5000006334390487
ecommerce_us_022,ecommerce,us,unchanged,The product shall retain the customers buying preferences and information.,0,0,1,1.0,1,0,1.0,1,0,False,False,0,0,0,0,3.0,0.6,0.873206377029419,0.8876862525939941,0.4927600622177124,0.49984017177507406,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5799680343550148
ecommerce_us_023,ecommerce,us,unchanged,The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.  Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.,1,0,4,1.0,1,0,1.0,1,1,False,False,1,0,0,0,6.0,1.0,0.8900083303451538,0.8576092720031738,0.51619952917099,0.5003576193704827,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000715238740966
ecommerce_us_024,ecommerce,us,merge_accept,The product shall use symbols and words that are naturally understandable by users familiar with websites,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8629605174064636,0.8775367140769958,0.4927119016647339,0.49983910858697417,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.25996782171739485
ecommerce_us_025,ecommerce,us,unchanged,The product shall be intuitive and self-explanatory.  Nine out ten users shall be able to successfully complete a game with no training.,0,0,2,1.0,1,0,0.0,0,1,False,False,0,0,0,0,2.0,0.4,0.8862488269805908,0.8977080583572388,0.494270384311676,0.49987351351178555,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.41997470270235715
ecommerce_us_026,ecommerce,us,unchanged,The product shall be available to players who understand English  Spanish and French.  The product shall allow the user to select the language upon accessing the product.,0,0,2,1.0,1,0,1.0,1,0,False,False,0,0,0,0,4.5,0.9,0.8682722449302673,0.889453649520874,0.48940929770469666,0.49976620059460747,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.8199532401189216
ecommerce_us_027,ecommerce,us,unchanged,The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.,0,1,3,1.0,1,0,1.0,1,1,False,False,0,1,0,0,5.0,1.0,0.9126014709472656,0.8879448175430298,0.5123283267021179,0.5002721590478204,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000544318095641
ecommerce_us_028,ecommerce,us,unchanged,The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators),0,1,3,1.0,1,0,1.0,1,0,False,False,0,1,0,0,6.0,1.0,0.879983127117157,0.8810003995895386,0.4994913637638092,0.49998877139152187,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.8999977542783044
ecommerce_us_029,ecommerce,us,unchanged,The users should be able to easily use the system to successfully complete their budgets  within the stipulated time for completion. With a week of training prior to product implementation  98% of the users shall complete their budgets within the stipulated time.,1,1,5,1.0,1,0,0.0,0,1,False,False,1,1,0,0,7.0,1.0,0.9144251346588135,0.867969274520874,0.5232279300689697,0.5005127777258956,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9001025555451792
